complex,modified,references,text_type
"It is theoretically possible that the other editors who may have reported you, and the administrator who blocked you, are part of a conspiracy against someone half a world away they've never met in person.",is  found  within the Internet at some time in the past.The algorithm that controls access to the Internet is a backdoor mechanism designed to keep the Internet from being invaded.The algorithm that controls access to the Internet is a backdoor mechanism designed to keep the Internet from being invaded.The algorithm that controls access to the Internet is a backdoor mechanism designed to keep the Internet from being invaded.Trying to control access to the Internet,"['It may be possible that others are a part of a conspiracy against you.', ""It's theoretically possible that the other editors who reported you, and the administrator who blocked you, are part of a conspiracy against someone half a world away they've never met in person."", 'Other editors and the administrator might be part of a conspiracy to report and block you. They could live half the world away.', ""It is possible that the editors who may have reported you, and the administrator who blocked you, are part of a conspiracy against someone they've never met."", 'It is possible that the editors and administrators are conspiring against you.', 'It is possible the editors and administrators are part of a conspiracy against you.', ""It's possible editors that didn't let you participate were against you even though they never met you."", 'The editors that might have reported you and the administrator who blocked you, could be working against you. Someone they have never met in person.', 'It is possible that the people who reported you and blocked you are part of a group. They live far away and plan to hurt a person they never met.', ""It is possible that the editors who may have reported you and the administrator who blocked you, are part of a plot against someone who they've never met and is half a world away.""]",asset
Working Group I: Assesses scientific aspects of the climate system and climate change.,"""For  study  about the social consequences of the climate system (think of climate change),"" The Scientists and Educators in Science and Technology (scientists and teachers of ecology, natural sciences, and engineering) held its conference. Multiple CUMAIs (): Chemists have performed a lecture in a Modern State University centered around the world of chemistry and physics. Easy: Egeria is the habitat of the fauna","['Working Group I: Looks at the aspects of climate change and the climate', 'Working Group I: Assesses the climate system and climate change.', 'The Working Group I have reviewed the climate system and change.', 'Working Group 1 rates scientific features of the climate system and climate change.', 'Working Group One investigates climate system and climate change.', 'Group 1: evaluate climate change and systems.', 'Working Group I looks at the science of weather patterns.', 'Working Group I: Looks at scientific aspects of the climate system and climate change.', 'Working Group 1: Judges parts of the climate system and changes in climate.', 'Working Group I: Evaluates scientific parts of the climate system and climate change.']",asset
"The island chain forms part of the Hebrides, separated from the Scottish mainland and from the Inner Hebrides by the stormy waters of the Minch, the Little Minch and the Sea of the Hebrides.","The  island  chain forms part of the Hebrides, separated from the Scottish mainland and from the Inner Hebrides by the stormy waters of the Minch, the Little Minch and the Sea of the Hebrides.A similar term can be used with abstract and commas, with an analysis by Gooch.A similar term can be used with abstract and commas, with an analysis by Gooch.The sixth English novel focuses on the","['The island chain is part of the Hebrides. It is separated from the Scottish mainland and from the Inner Hebrides.', 'The island chain is part of the Hebrides, separated from the Scottish mainland and from the Inner Hebrides by the Minch, the Little Minch and the Sea of the Hebrides.', ""The Minch, Little Minch, and Sea of Hebrides separates Scotland's mainland from the island chain."", 'The island chain forms part of the Hebrides.  It is separate from the Scottish mainland and the Inner Hebrides by theh Minch, the Little Minch, and the Sea of the Hebrides.', 'The island chain is part of the Hebrides, and is separated from the Scottish mainland by several different bodies of water.', 'Hebrides are an island chain separated from the Scottish mainland and from the Inner Hebrides by the Minch waters little Minch and the sea of the hebrides.', ""Hebrides Islands are apart from Scotland's mainland and Inner Hebrides by rough waters of Minch, Little Minch and the Sea of the Hebrides."", 'The islands are part of the Hebrides. They are separated from the Scottish mainland by the waters of the Minch, the Little Minch and the Sea of the Hebrides.', 'The chain of islands makes up part of Hebrides. It is kept apart from mainland Scotland and the Inner Hebrides by waters.', 'The island chain makes part of the Hebrides, aside from the Scottish mainland and from the Inner side of Hebrides by the stormy waters of the Minch, the Little Minch and the Sea of the Hebrides.']",asset
"Orton and his wife welcomed Alanna Marie Orton on July 12, 2008.","Alanna  Marie  Orton and her wife welcomed Alanna Marie Orton on July 12, 2008.Orton and his wife welcomed Alanna Marie Orton on July 12, 2008.Orton and his wife welcomed Alanna Marie Orton on July 12, 2008.Orton and his wife welcomed Alanna Marie Orton on July 12, 2008.Orton and his wife welcomed Alanna Marie Orton on July 12, 2008.Orton and his wife welcomed Alanna Marie Orton on","['Orton and his wife had a child named Alanna Marie Orton on July 12, 2088.', 'Orton and his wife welcomed Alanna Marie Orton July 12, 2008.', 'Alanna Marie Orton was born on July 12th, 2008.', 'Orton and his wife welcomed Alanna Marie on July 12, 2008.', 'Alanna Marie Orton was born on July 12, 2008 to Orton and his wife.', 'Orton and his wife had baby alanna Marie Orton on july 12, 2008', 'Alanna Marie Orton was born to Orton and his wife on July 12, 2008.', ""Orton's wife gave birth to  Alanna Marie Orton on 12/07/2008."", 'Orton and his wife had a baby named Alanna Marie Orton on July 12, 2008.', 'Alanna Marie Orton was born to Orton and his wife on July 12, 2008.']",asset
"Formal minor planet designations are number-name combinations overseen by the Minor Planet Center, a branch of the IAU.","With  the  minor planet designations you create, you do not have to know when to break them.Named planets exist on earth.Named planets exist on earth.Named planets exist on earth.Named planets exist on earth.Named planets exist on earth.Named planets exist on earth.","['The Minor Planet Center gives number name combinations to minor planets.', 'Formal minor planet names are combinations of numbers and a name overseen by the Minor Planet Center.', 'Planet names are number-name combinations named by the Minor Planet Center.', 'Formal minor planet designations are number-name combinations overseen by the Minor Planet Center.', 'Minor planets were named using a combination of numbers and names. The Minor Planet Center, part of the IAU, oversaw the project.', 'The Minor Planet Center gives number-names to small planets.', 'Small planets are given a number-name by the Minor Planet Center a part of the IAU.', 'Formal minor planet classifications are number-name combinations managed by the Minor Planet Center, a branch of the IAU.', 'Formal minor planets are designated with a number-name combination.  The designation is supervised by the Minor Planet Center.  The Minor Planet Center is a branch of the IAU.', 'The Minor Planet Center, a branch of the IAU, is responsible for giving minor planets number-name combinations.']",asset
"By early on September 30, wind shear began to dramatically increase and a weakening trend began.","Wind  shear  was at a sharp record low of 49 cm (37 inches).The most severe storm cyclone occurred on September 30, 2005 in the region.The most severe storm cyclone occurred on September 30, 2005 in the region.Later that week, the city of Sandton was turned into a city.Sandton was turned into a city.The road to Bergen was cut in half by a roadblock","['On September 30 the wind increased.', 'By September 30, wind shear began to increase and weakening began.', 'On September 30, wind shear began to rise and a weakening trend started.', 'Early September 30, wind shear began to dramatically increase and a weakening trend began.', 'By early September 30, wind shear increased and weakening began.', 'On September 30, the wind got worse and then weakened.', 'Wind changes went up then down beginning September 30.', 'Early on September 30, wind shear began to increase dramatically and weakening trend started.', 'Early on September 30, the wind began to change speed and direction.  A weakening trend began.', 'Wind shear greatly increased early on September 30th and the storm began to weaken.']",asset
Each entry has a datum (a nugget of data) which is a copy of the datum in some backing store.,the  entries  have a datum (a nugget of data) which is a copy of the datum in some backing store.Each entry has a datum (a nugget of data) which is a copy of the datum in some backing store.,"['There is a copy of each datum entry in some backing store.', 'Each entry has a copy of data in a backing store.', 'Each entry has a datum and is copied on a back up.', 'Each entry has a datum which is a copy of the datum in some backing store.', 'Each entry has a small bit of data which is a copy of another bit of data.', 'Each entry has a data copy', 'The entry has a small amount of information which is a copy of stored information.', 'Each entry has an information (a nugget of data) which is a copy of the information in some backing store.', 'Each entry has a small piece of information which is a copy of the information in a backup storage.', 'Each entry has a datum (a nugget of data) that is a copy of the datum in back-up storage.']",asset
"As a result, although many mosques will not enforce violations, both men and women when attending a mosque must adhere to these guidelines.","When  being  asked to watch the Muslim documentary Hollywood Star is caused by a lull in the waist and arches that causes grogginess and fatigue to the woman, it is a common belief that the man wearing the jacket is a poor mommy.And female Roman soldiers are used as insurgents to protect civilians during war.Men are in the holy city during the Imperial Period.Though it is a secular building in the","['Men and women attending a mosque must follow certain guidelines.', 'While many mosques will not enforce violations, everyone at a mosque must follow these guidelines.', 'Many mosques will not punish violations, anyone attending a mosque must obey the guidelines.', ""Although many mosques don't enforce violations, both men and women attending a mosque must adhere to these guidelines."", 'While many mosques do not enforce violations, men and women must follow the guidelines.', 'Everyone must follow the rules when at a mosque.', ""Men and women have to follow rules at a mosque even though many mosques don't punish."", 'As a result, men and women who attend a mosque must adhere to these guidelines although many mosques will not give out violations.', 'Many mosques will not enforce violations.  But, both men and women must follow the rules when attending a mosque.', 'Even though many mosques will not enforce violations, men and women must adhere to the guidelines.']",asset
"Mariel of Redwall is a fantasy novel by Brian Jacques, published in 1991.","Mariel  of  Redwall is a fantasy novel by Brian Jacques, published in 1991.Slavemonic Preparation seems to be a game developed by Nintendo on the basis of the 1994 cartoon film The Ghost Stories.This game is made by Nintendo in association with Sprite.","['Mariel of Redwall is a novel written by Brian Jacques. It was published in 1991.', 'Mariel of Redwall is a 1991 fantasy book by Brian Jacques.', '""Mariel of Redwall"" by Brian Jacques is a fantasy book.  It was published in 1991.', 'Brian Jacques published the fantasy novel Mariel of Redwall in 1991.', 'Mariel of Redwall is a fantasy book by Brian Jacques that was published in 1991.', 'Mariel of Redwall is a novel by Brian Jacques.', 'Mariel of Redwall is a fantasy novel. Brian Jaqcues is the author. It was published in 1991.', 'Mariel of Redwall is a fantasy novel by Brian Jacques.  It was published in 1991.', 'Mariel Redwall is a pretend book by Brian Jacques, made in 1991.', 'Mariel of Redwall is a 1991 fantasy novel by Brian Jacques.']",asset
"Ryan Prosser (born 10 July, 1988) is a professional rugby union player for Bristol Rugby in the Guinness Premiership.","Ryan  Prosser  (born 10 July, 1988) is a professional rugby union player for Bristol Rugby in the Guinness Premiership.Ranked second in the world by 10 countries for the game of soccer, England are the sixth-largest ranked state of the United Kingdom and the fourth-largest by population.Ranked sixth in the world by 10 countries for the game of soccer, England are the sixth-largest ranked state","['Born in 1988, Ryan Prosser is a professional rugby player. He plays for Bristol Rugby in the Guinness Premiership.', 'Ryan Prosser is a ruby union player for Bristol Rugby.', 'Ryan Prosser was born on 10 July 1988.  He plays rugby professionally for the Bristol Rugby team, and plays at the Guinness Premiership game.', 'Ryan Prosser is a professional rugby player for Bristol Rugby in the Guinness Premiership.', 'Ryan Prosser (born 10 July, 2988) is a nonamateur rugby union player for Bristol Rugby in the Guinness Premiership.', 'Ryan Prosser is a professional ruby player for Bristol Ruby.', 'Ryan Prosser plays professional rugby for Bristol Rugby.', 'Ryan Prosser is a professional rugby player for Bristol Rugby.  The team competes in the Guinness Premiership.', 'Ryan Prosser (born 10 July, 1988) is a pro rugby player for Bristol Rugby in the Guinness Premiership.', 'Ryan Prosser plays for Bristol Rugby in the Guinness Premiership.']",asset
"Like previous assessment reports, it consists of four reports, three of them from its working groups.","The  report  shows that Major Smith contributed to developing the Children's World by generating a region in the Congo, a consequence of the intensification of Sudan's conflict with Sudan.Three years ago, the Deputy Leader of the Observers Association for Foreign Relations David R. Eckert gave a talk on the success of the case study and the implementation of the assessment of police Scotland.The Observers Association for Foreign Relations David R. Ecker","['It consists of four reports. Three of them are from its working groups.', 'It is made of four reports, with three from its working groups, like previous assessment reports.', 'It is made up of four reports. Three out of the four reports are from its working groups.', 'The assessment consists of four reports, three of them from working group.', 'Like earlier evaluation reports it contains four reports, three of them from its working groups.', 'The assessment reports contain three from its working group.', 'There are four assessment reports. Three reports come from working reports.', 'Like usual, it has four assessment reports.  Three of them are from its working groups.', 'Like ones in the past, there are four reports with three from the working groups.', 'Like past assessment reports, it consists of four reports, three from working groups.']",asset
"Their granddaughter Hélène Langevin-Joliot is a professor of nuclear physics at the University of Paris, and their grandson Pierre Joliot, who was named after Pierre Curie, is a noted biochemist.","This  is  a question posed by a lot of people. The obvious answer is ""Well, this is a complicated question.""Why does I come up with that name?Why does I come up with that name?","['Their granddaughter is a professor of nuclear physics at the University of Paris and their grandson is a renowned biochemist.', 'Their granddaughter Hélène Langevin-Joliot is a professor of nuclear physics at the University of Paris. Their grandson Pierre Joliot is a noted biochemist.', 'Their granddaughter Hélène teaches nuclear physics at the University of Paris.  Their grandson Pierre is a biochemist.', 'Their granddaughter Helene is a professor of nuclear physics at the University of Paris, and their grandson Pierre is a biochemist.', 'Their granddaughter Hélène Langevin-Joliot is a teacher of nuclear physics at the University of Paris, and their grandson Pierre Joliot is a well known biochemist.', 'Their granddaughter Helene Langevin-Joliot is a professor of nuclear physics and their grand son Pierre Joliot is a bichemist.', 'Hélène Langevin-Joliot is a professor of nuclear physics. She works at the University of Paris. Pierre Joliot is a noted biochemist.', 'Their granddaughter, Hélène Langevin-Joliot is a professor of nuclear physics at the University of Paris.  Their grandson,  Pierre Joliot is a biochemist.', 'Their granddaughter Hélène Langevin-Joliot teaches college nuclear physics at The University of Paris, and their grandson Pierre Joliot, named after Pierre Curie is a famous biochemist.', 'Their granddaughter Hélène Langevin-Joliot is a professor of nuclear physics, and their grandson Pierre Joliot, named after Pierre Curie, is a noted biochemist.']",asset
"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.","He  remained  the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.He remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.He remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.He remained","[""This remained the standard letter stamp for the rest of Victoria's reign.  Vast quantities were printed."", ""For the remainder of Victoria's reign, this continued to be the standard stamp, and vast quantities were printed."", ""They printed vast amounts of Queen Victoria's postage stamp. It was standard during her time as Queen."", 'The stamp was used by Victoria until she was no longer the ruler, and many copies were printed.', ""This stamp stayed the standard letter stamp for the rest of Queen Victoria's reign.  Many were printed."", ""This stamp was the one for letters during Victoria's leading and there were many printed."", ""This stamp was the standard stamp for letters for the rest of Victoria's reign, and many were printed."", ""This stamp remained the standard for the rest of Victoria's reign. Many of these stamps were printed."", ""Large quantities of this stamp were printed and it became the standard letter stamp of Queen Victoria's reign."", ""This stamp remained the standard for the rest of Victoria's reign, and many were printed.""]",asset
The International Fight League was an American mixed martial arts (MMA) promotion billed as the world's first MMA league.,"The  International  Fight League was an American mixed martial arts (MMA) promotion billed as the world's first MMA league.The World Federation of Independent MMA Companies is an organization dedicated to the distribution of non-marijuana-based fighters, providing military and legal aid for vulnerable fighters.The World Federation of Independent MMA Companies is an organization dedicated to the distribution of non-marijuana-based fighters, providing military and legal aid","[""The International Fight League was an American MMA promotion, known as the world's first MMA league."", ""The world's first MMA (American mixed martial arts) promotion was The International Fight League."", ""The International Fight League is the world's first mixed martial arts league."", 'The International Fight League was known as the first American mixed martial arts (MMA) group.', ""The International Fight League was an American mixed martial arts promotion.  It was billed as the world's first MMA league."", 'The International Fight League was an American mixed martial arts  MMA that was the first league.', 'The International Fight League was an American mixed martial arts (MMA) group that is considered the first MMA League.', ""The International Fight League was presented as the world's first mixed martial arts league."", ""The International Fight League was an American promotion that was advertised as the world's first league for mixed martial arts (MMA.)"", ""The International Fight League was an American mixed martial arts (MMA) event advertised as the world's first MMA league.""]",asset
"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia  lamblia  (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.The founder of Procter & Gamble, responsible for the mysterious Rocco Mappa.The founder of Procter","['Giardia lamblia is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.', 'Giardiasisi scaused by giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis).  It is a flagellated protozoan parasite that colonises and reproduces in the small intestine.', 'Giardia lamblia is a parasite. It can live in the intestines. It causes giardiasis.', 'Giardia lamblia is a parasite with whip-like appendages that lives and reproduces in the small intestine, causing giardiasis.', 'Giardia lamblia is a flagellated protozoan parasite.  It gathers and reproduces in the small intestine.  This causes giardiasis.', 'Giardia lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.', 'Giardia lamblia is a parasite that grows in the small intestine and causes giardiasis.', 'Giardia lamblia is a parasite that makes its home and reproduces within the small intestine. This causes giardiasis.', 'Giardia lamblia is similar to Lamblia intestinalis and Giardia duodenalis. This is a microscopic animal which has one cell and is classified as a protozoa. The Giardia lamblia has whip-like arms (flagella) and lives and thrives in the small intestine. It causes giardiasis which is an inflammation of the small intestine..', 'Giardia lamblia is a parasite that colonises and reproduces in the small intestine, causing giardiasis.']",asset
"Aside from this, Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.","There  are  exceptions to this rule, such as redundancy instead of redundancy.Large mammals employ skilled human and geologically accurate methods for their harvesting of food. A different term for this is: melatonin or pyrrolizide. A petiole doesn't use this with its organs or tissues.A virus is a microorganism containing at least one of its principal organs, called a","['Cameron has often worked in Christian productions.  They include Left Behind:  The Movie, Left Behind II: Tribulation Force, and Left Behind:  World at War.', 'Cameron has often worked in Christian-themed productions, among them are Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.', 'Cameron often works on Christian-based and inspirational film productions.', 'Cameron has worked in Christian-themed productions, including Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, where he plays the character Cameron ""Buck"" Williams.', 'Cameron has often worked in Christian-themed productions.  These include the following post-Rapture films: Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War.  In these films he plays Cameron ""Buck"" Williams.', 'Cameron worked a lot in Christian movies like  the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.', 'Also, Cameron has done a lot of work in Christian productions, including the Left Behind films.', 'Cameron has often worked in Christian-themed productions. Among these are Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War.', 'Cameron has often worked in Christian-themed productions such as the post-Rapture films: ""Left Behind;"" ""Left Behind II: Tribulation Force;"" and ""Left Behind: World at War."" He played the character Cameron ""Buck"" Williams.', 'Cameron has often worked in Christian-themed productions with films such as Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.']",asset
"This was the area east of the mouth of the Vistula River, later sometimes called ""Prussia proper"".","They  built  several Roman bridges that pounded out the small bay to the east.The armies had only a few arms, and their armies couldn't rob them of important goods.Their army had had numerous armies that had robbed them of important goods.Some armies (silversmiths, etc.) had army battalion armor.They used armor to defend themselves.Many movements were","['Prussia proper was the area east of the mouth of the Vistual River.', 'The area was east of the beginning of the Vistula River. Later on, some people called it ""Prussia proper.""', 'Prussia proper was the place east of the mouth of the Vistula River.', 'The area east of the mouth of the Vistula River was sometimes called ""Prussia proper"".', 'This area east of the mouth of the Vistula River was later sometimes called ""Prussia proper"".', 'This was the area which is east of the opening of the Vistula River and later people sometimes called it ""Prussia proper"".', 'This was east of the mouth of Vistula River, sometimes called ""Prussia proper.""', 'This was the location east of the mouth of the Vistula River, later sometimes called ""Prussia proper.""', 'The area east of the mouth of the Vistula River is sometimes called Prussia proper.', 'Prussia proper was another name for the eastern mouth of the Vistuala River.']",asset
After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,The  Senior-level  director of the Armenian Philarmonic Orchestra has since served on the University faculty.The Senior-level director of the Armenian Philarmonic Orchestra has since served on the University faculty.In 1993 he founded the Honors Institute at U.K. State University (SSU).Honors Institute at U.K. State University (SSU) is the university specializing in the arts of education.,"['After graduation he returned to Yerevan to teach at the conservatory. Later he was appointed artistic director of the Armenian Philarmonic Orchestra.', 'After graduation, he came back to Yerevan to teach at the local Conservatory. He later became artistic director of the Armenian Philarmonic Orchestra.', 'After finishing school he went back to Yerevan to teach at the local Conservatory and later became leader of the American Philharmonic Orchestra.', 'After he graduated he went back to Yerevan.  In Yerevan he taught at the local Conservatory.  Later he became artistic director of the Armenian Philharmonic Orchestra.', 'After graduation he returned to Yerevan to teach at the local Conservatory and later became director of the Armenian Philarmonic Orchestra', 'After graduation, he returned to Yerevan to teach at the local music college and later he was appointed as artistic director of the Armenian Philarmonic Orchestra.', 'He returned to Yerevan after graduation to teach at the local Conservatory.  He was later appointed artistic director of the Armenian Philarmonic Orchestra.', 'After graduating he returned to Yerevan to teach at the local Conservatory and later was made the artistic director of the Armenian Philharmonic Orchestra.', 'After graduation, he went back to Yerevan to teach and was later appointed director of the Armenian Philarmonic Ochestra.', 'He taught at the local Conservatory. He became the artistic director of the Armenian Philarmonic Orchestra.']",asset
"The story of Christmas is based on the biblical accounts given in the Gospel of Matthew, namely - and the Gospel of Luke, specifically -.","Four  different  books have been written during the seasons of Christmas, namely the Gospel of Matthew.Alderman Toby is the late Robert Reynolds, who studied architect John Prescott and Professor of Civil Engineering, at the University of Alabama.Alfred Reynolds is the late Robert Reynolds, who studied architect John Prescott and Professor of Civil Engineering, at the University of Alabama.J. What Is A Disc","['The story of Christmas is based on the Gospel of Matthew and Luke.', 'The Christmas story is based on the biblical versions of the story. The biblical versions come from the Gospels of Matthew and Luke.', 'Christmas is based on Bible stories in the Gospel of Matthew, Luke mainly.', 'The Christmas story is based on the biblical stories in the Gospels of Matthew and Luke.', 'Christmas is based on stories from the Gospel of Matthew and the Gospel of Luke.', 'The story of Christmas is based on the bible in the Gospel of Matthew and The Gospel of Luke, specifically .', 'The story of Christmas is based on the biblical accounts given in the Gospels of Matthew and Luke.', 'The story of Christmas is about the stories from the bible in the Gospel of Matthew and the Gospel of Luke.', 'Christmas is based on biblical accounts in the Gospel of Matthew and the Gospel of Luke.', 'The story of Christmas is based on the Gospel of Matthew and Luke.']",asset
Weelkes was later to find himself in trouble with the Chichester Cathedral authorities for his heavy drinking and immoderate behaviour.,"That  was  the first time weelkes even arrived in Chichester. He had a view of one day being killed by the violence, so that was a story in an imaginary, imaginary world.Not a poet had had an original question in his mind, so that asked was that question in his mind?She spoke at the moment she was arrested by authorities in Chichester.She had an original question in her mind, so that was a story","['Weelkes was in trouble with Chinchester Cathedral authorities for his heavy drinking and poor behaviour.', 'Weelkes got in trouble with the Chichester Cathedral authorities because he drank a lot and behaved poorly.', 'Weelkes was in trouble with the Chichester Cathedral leaders later for drinking and misbehaving.', 'Later Weelkes found himself in trouble with the Chichester Cathedral authorities, due to his heavy drinking and improper behaviour.', 'Weelkes later got in trouble with the Chichester Cathedral authorities for his drinking and bad behavior', 'Later, Weelkes found himself in trouble with the Chichester Cathedral authorities for his drunk and inappropriate behaviour.', 'Weelkes got in trouble with the Chichester Cathedral authorities for heavy drinking and extreme behavior.', 'Weelkes would later find himself in trouble with the Chichester Cathedral authorities for his heavy drinking and unruly behavior.', ""Weelkes later found himself in trouble with the Chichester Cathedral's officials because of his heavy drinking and behavior."", 'Excessive drinking and bad behavior got him in trouble with Chichester Cathedral.']",asset
"So far the 'celebrity' episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan.","Unfortunately,  in  the later 'Celebrity' episodes there are many relatively simple sentences, which can be complicated to understand.To get started rewriting complex sentences simply hit the dot com, copy the language you want to change and start typing in simple sentences in a new language. For example, a correct “Dot com” could be found in “Dot com” which is in the most common set of word string.","[""The 'celebrity' shows have included the following individuals: Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan."", ""So far the 'celebrity' episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan."", ""So far the 'celebrity' episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, and Simon Gregson. Other celebrities have been Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan."", ""Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan have appeared in 'celebrity' episodes."", ""The VIP Episodes inclduded Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan."", ""The celebrity episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan."", ""Vic Reeves, Nancy Sorrell, Gay Roslin, Scot Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady, and Lee Ryan have been on the show."", 'Special episodes have contained famous people.', ""So far movie stars Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan are in the shows."", 'The celebrity episodes have included several big name stars.']",asset
"It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979 while orbiting around Jupiter.","Smith  was  appointed as a director in 1989.Smith was appointed director in 1989. It became known as Phillips of Earth.Smith was appointed as director in 1989.It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979 while orbiting around Jupiter.Smith was appointed as a director in 1989.Smith was assigned as director in 1989.It was discovered by Stephen","['Stephen P. Synnott discovered it.  He found it in images from the Voyager 1 space probe taken on March 5, 1979 while spinning around Jupiter.', 'Stephen P. Synnott noticed it in pictures from the Voyager 1 space probe.', 'It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe.The images were taken on March 5, 1979 while orbiting around Jupiter.', 'It was found by Stephen P. Synnott in images taken by the Voyager 1 space probe.They were taken on March 5, 1979 near Jupiter.', 'The discovery was made by Stephen P. Synott. The images where taken from the Voyager 1 space probe on March 5, 1979 in Orbit.', ""It was discovered by Stephen P. Synnott in the Voyager 1 space probe's photos taken March 5, 1979 while orbiting around Jupiter."", 'It was found by Stephen P. Synnott in pictures taken from the Voyager 1 space probe that were taken March 5, 1979 while the probe was travelling around Jupiter.', 'The Voyager 1 was orbiting around Jupiter, and Stephen P. Synnot discovered it .', 'Stephen P. Synnott found it in pictures from the Voyager 1 space ship taken March 5, 1979 while going around Jupiter.', 'Stephen Synnott discovered this using pictures from Voyager 1 taken in orbit around Jupiter.']",asset
"Gomaespuma was a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.","Gomaespuma  was  a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.The UK economic minister of Yugoslavia has long tried to help people when they need it most.Yugoslavia has long tried to help people when they need it most.The Pan African playing field, situated between Maori and Albanian, includes 20 huge pyramidal, city blocks.","['Gomaespuma was a Spanish radio show.  It was hosted by Juan Luis Cano and Guillermo Fesser.', 'Gomaespuma was a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.', 'Gomaespuma was a Spanish radio show. It was hosted by Juan Luis Cano and Guillermo Fesser.', '""Gomaespuma"" was a Spanish radio show.  The hosts were Juan Luis Cano and Guillermo Fesser.', 'Juan Luis Cano and Guillermo Fesser hosted Gomaespuma, a Spanish radio show.', 'Gomaespuma was a Spanish radio show, with Juan Luis Cano and Guillermo Fesser.', 'Gomaespuma was a radio show hosted by Juan Luis Cano and Guillermo Fesser.', 'Juan Luis Cano and Guillermo Fesser hosted a Spanish radio show called Gomaespuma.', 'Gomaespuma was a Spanish radio show led by Juan Luis Cano and Guillermo Fesser.', 'Cano and Fesser hosted this Spanish radio show.']",asset
