complex,modified,references,text_type
Each entry has a datum (a nugget of data) which is a copy of the datum in some backing store.,"Each entry has a datum (a nugget of data) which is a copy of the datum in some backing store.The records for the visit are based on visits that have been made since 1964.The records for the visit are based on visits that have been made since 1964.The geometry of the six structures is elaborate, as is its. and location.The geometry of the six structures is elaborate, as is its number","['There is a copy of each datum entry in some backing store.', 'Each entry has a copy of data in a backing store.', 'Each entry has a datum and is copied on a back up.', 'Each entry has a datum which is a copy of the datum in some backing store.', 'Each entry has a small bit of data which is a copy of another bit of data.', 'Each entry has a data copy', 'The entry has a small amount of information which is a copy of stored information.', 'Each entry has an information (a nugget of data) which is a copy of the information in some backing store.', 'Each entry has a small piece of information which is a copy of the information in a backup storage.', 'Each entry has a datum (a nugget of data) that is a copy of the datum in back-up storage.']",asset
"As a result, although many mosques will not enforce violations, both men and women when attending a mosque must adhere to these guidelines.","As a result, although many mosques will not enforce violations, both men. women when attending a mosque must adhere to these guidelines.South Dakota is one of the state’s most populated regions.South Dakota is one of the most populated regions.The Yucca Mountain hike in Guatemala was one of the most popular hiking trails in the United States.The Yucca Mountain hike in Guatemala was one of the most popular hiking trails in the United","['Men and women attending a mosque must follow certain guidelines.', 'While many mosques will not enforce violations, everyone at a mosque must follow these guidelines.', 'Many mosques will not punish violations, anyone attending a mosque must obey the guidelines.', ""Although many mosques don't enforce violations, both men and women attending a mosque must adhere to these guidelines."", 'While many mosques do not enforce violations, men and women must follow the guidelines.', 'Everyone must follow the rules when at a mosque.', ""Men and women have to follow rules at a mosque even though many mosques don't punish."", 'As a result, men and women who attend a mosque must adhere to these guidelines although many mosques will not give out violations.', 'Many mosques will not enforce violations.  But, both men and women must follow the rules when attending a mosque.', 'Even though many mosques will not enforce violations, men and women must adhere to the guidelines.']",asset
"Mariel of Redwall is a fantasy novel by Brian Jacques, published in 1991.","Mariel of Redwall is a fantasy novel by Brian Jacques, published in 1991.Slavery has its place, but it should be disregarded if it is on the basis of stupidity.Slavery should not be disregarded as an offense if there is clear evidence of it.The Star-Spangled Banner (Star-Spangled. is a work of art.The Star-Spangled Banner","['Mariel of Redwall is a novel written by Brian Jacques. It was published in 1991.', 'Mariel of Redwall is a 1991 fantasy book by Brian Jacques.', '""Mariel of Redwall"" by Brian Jacques is a fantasy book.  It was published in 1991.', 'Brian Jacques published the fantasy novel Mariel of Redwall in 1991.', 'Mariel of Redwall is a fantasy book by Brian Jacques that was published in 1991.', 'Mariel of Redwall is a novel by Brian Jacques.', 'Mariel of Redwall is a fantasy novel. Brian Jaqcues is the author. It was published in 1991.', 'Mariel of Redwall is a fantasy novel by Brian Jacques.  It was published in 1991.', 'Mariel Redwall is a pretend book by Brian Jacques, made in 1991.', 'Mariel of Redwall is a 1991 fantasy novel by Brian Jacques.']",asset
"Ryan Prosser (born 10 July, 1988) is a professional rugby union player for Bristol Rugby in the Guinness Premiership.","Ryan Prosser is a professional rugby union player for Bristol Rugby in the Guinness Premiership.The Russian North Atlantic Treaty Organization (NKRO) is. of the world's leading international treaties regulating the mutual development of strategic alliances and cooperation among states, territorial groups, and territories.The Russian North Atlantic Treaty Organization is one of the world's leading international treaties regulating the mutual development of strategic alliances and cooperation among states","['Born in 1988, Ryan Prosser is a professional rugby player. He plays for Bristol Rugby in the Guinness Premiership.', 'Ryan Prosser is a ruby union player for Bristol Rugby.', 'Ryan Prosser was born on 10 July 1988.  He plays rugby professionally for the Bristol Rugby team, and plays at the Guinness Premiership game.', 'Ryan Prosser is a professional rugby player for Bristol Rugby in the Guinness Premiership.', 'Ryan Prosser (born 10 July, 2988) is a nonamateur rugby union player for Bristol Rugby in the Guinness Premiership.', 'Ryan Prosser is a professional ruby player for Bristol Ruby.', 'Ryan Prosser plays professional rugby for Bristol Rugby.', 'Ryan Prosser is a professional rugby player for Bristol Rugby.  The team competes in the Guinness Premiership.', 'Ryan Prosser (born 10 July, 1988) is a pro rugby player for Bristol Rugby in the Guinness Premiership.', 'Ryan Prosser plays for Bristol Rugby in the Guinness Premiership.']",asset
"Like previous assessment reports, it consists of four reports, three of them from its working groups.","The assessment report consists of four reports, three. them from the working groups of the Auditor General.In 1878, the Ethno-Roman Empire was established.The Empire was founded by a Greek monarch in 1878.The interview series ended after the war.The interview series ended after the war.A taped meeting of the police was held on the morning of 26 June 1968.A taped meeting of","['It consists of four reports. Three of them are from its working groups.', 'It is made of four reports, with three from its working groups, like previous assessment reports.', 'It is made up of four reports. Three out of the four reports are from its working groups.', 'The assessment consists of four reports, three of them from working group.', 'Like earlier evaluation reports it contains four reports, three of them from its working groups.', 'The assessment reports contain three from its working group.', 'There are four assessment reports. Three reports come from working reports.', 'Like usual, it has four assessment reports.  Three of them are from its working groups.', 'Like ones in the past, there are four reports with three from the working groups.', 'Like past assessment reports, it consists of four reports, three from working groups.']",asset
"Their granddaughter Hélène Langevin-Joliot is a professor of nuclear physics at the University of Paris, and their grandson Pierre Joliot, who was named after Pierre Curie, is a noted biochemist.","Hélène Langevin-Joliot is a professor of nuclear physics at the University of Paris, and her grandson Pierre Joliot, who was named after Pierre Curie,. a noted biochemist.When you take a picture of someone, even if it is a photograph of your dog, you need to make sure that your child is a picture of the person you are taking the picture of.It","['Their granddaughter is a professor of nuclear physics at the University of Paris and their grandson is a renowned biochemist.', 'Their granddaughter Hélène Langevin-Joliot is a professor of nuclear physics at the University of Paris. Their grandson Pierre Joliot is a noted biochemist.', 'Their granddaughter Hélène teaches nuclear physics at the University of Paris.  Their grandson Pierre is a biochemist.', 'Their granddaughter Helene is a professor of nuclear physics at the University of Paris, and their grandson Pierre is a biochemist.', 'Their granddaughter Hélène Langevin-Joliot is a teacher of nuclear physics at the University of Paris, and their grandson Pierre Joliot is a well known biochemist.', 'Their granddaughter Helene Langevin-Joliot is a professor of nuclear physics and their grand son Pierre Joliot is a bichemist.', 'Hélène Langevin-Joliot is a professor of nuclear physics. She works at the University of Paris. Pierre Joliot is a noted biochemist.', 'Their granddaughter, Hélène Langevin-Joliot is a professor of nuclear physics at the University of Paris.  Their grandson,  Pierre Joliot is a biochemist.', 'Their granddaughter Hélène Langevin-Joliot teaches college nuclear physics at The University of Paris, and their grandson Pierre Joliot, named after Pierre Curie is a famous biochemist.', 'Their granddaughter Hélène Langevin-Joliot is a professor of nuclear physics, and their grandson Pierre Joliot, named after Pierre Curie, is a noted biochemist.']",asset
"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.","This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.The first time Queen Victoria visited the United States was in 1937.The first time Queen Victoria visited the United States was in. boss William Hall has also visited the United States a total of 13 times.He visited the United States a total of 13 times.Daniel Greene was one of Britain's most successful light","[""This remained the standard letter stamp for the rest of Victoria's reign.  Vast quantities were printed."", ""For the remainder of Victoria's reign, this continued to be the standard stamp, and vast quantities were printed."", ""They printed vast amounts of Queen Victoria's postage stamp. It was standard during her time as Queen."", 'The stamp was used by Victoria until she was no longer the ruler, and many copies were printed.', ""This stamp stayed the standard letter stamp for the rest of Queen Victoria's reign.  Many were printed."", ""This stamp was the one for letters during Victoria's leading and there were many printed."", ""This stamp was the standard stamp for letters for the rest of Victoria's reign, and many were printed."", ""This stamp remained the standard for the rest of Victoria's reign. Many of these stamps were printed."", ""Large quantities of this stamp were printed and it became the standard letter stamp of Queen Victoria's reign."", ""This stamp remained the standard for the rest of Victoria's reign, and many were printed.""]",asset
The International Fight League was an American mixed martial arts (MMA) promotion billed as the world's first MMA league.,"International Fight League was an American mixed martial arts (MMA) promotion billed as the world's first MMA league.A town in Europe was said to be founded in 1781 by Geoffrey Skarsgard, who. on the title of Duke of Yorkshire in 1782.A town in Europe was said to have been founded in 1781 by Geoffrey Skarsgard, who took on the title of Duke of Yorkshire in 1782. Complex","[""The International Fight League was an American MMA promotion, known as the world's first MMA league."", ""The world's first MMA (American mixed martial arts) promotion was The International Fight League."", ""The International Fight League is the world's first mixed martial arts league."", 'The International Fight League was known as the first American mixed martial arts (MMA) group.', ""The International Fight League was an American mixed martial arts promotion.  It was billed as the world's first MMA league."", 'The International Fight League was an American mixed martial arts  MMA that was the first league.', 'The International Fight League was an American mixed martial arts (MMA) group that is considered the first MMA League.', ""The International Fight League was presented as the world's first mixed martial arts league."", ""The International Fight League was an American promotion that was advertised as the world's first league for mixed martial arts (MMA.)"", ""The International Fight League was an American mixed martial arts (MMA) event advertised as the world's first MMA league.""]",asset
"Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.","Giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis) is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.The founder of Procter & Gamble, David Ivey,. received a secret interest from wealthy people to build a","['Giardia lamblia is a flagellated protozoan parasite that colonises and reproduces in the small intestine, causing giardiasis.', 'Giardiasisi scaused by giardia lamblia (synonymous with Lamblia intestinalis and Giardia duodenalis).  It is a flagellated protozoan parasite that colonises and reproduces in the small intestine.', 'Giardia lamblia is a parasite. It can live in the intestines. It causes giardiasis.', 'Giardia lamblia is a parasite with whip-like appendages that lives and reproduces in the small intestine, causing giardiasis.', 'Giardia lamblia is a flagellated protozoan parasite.  It gathers and reproduces in the small intestine.  This causes giardiasis.', 'Giardia lamblia also known as Lamblia intestinalis and Giardia duodenalis is a parasite with parts that goes into the small intestine causing infection.', 'Giardia lamblia is a parasite that grows in the small intestine and causes giardiasis.', 'Giardia lamblia is a parasite that makes its home and reproduces within the small intestine. This causes giardiasis.', 'Giardia lamblia is similar to Lamblia intestinalis and Giardia duodenalis. This is a microscopic animal which has one cell and is classified as a protozoa. The Giardia lamblia has whip-like arms (flagella) and lives and thrives in the small intestine. It causes giardiasis which is an inflammation of the small intestine..', 'Giardia lamblia is a parasite that colonises and reproduces in the small intestine, causing giardiasis.']",asset
"Aside from this, Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.","There have been Christian themed productions of Cameron's.In short, this was an easy job, but not a very good job.In short, this was an easy job, but not a very good job.It was important that the deal could be worked out before the production started.It was important that the deal could be worked out before the production started.this could be accomplished through. of some kind. Simple:","['Cameron has often worked in Christian productions.  They include Left Behind:  The Movie, Left Behind II: Tribulation Force, and Left Behind:  World at War.', 'Cameron has often worked in Christian-themed productions, among them are Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.', 'Cameron often works on Christian-based and inspirational film productions.', 'Cameron has worked in Christian-themed productions, including Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, where he plays the character Cameron ""Buck"" Williams.', 'Cameron has often worked in Christian-themed productions.  These include the following post-Rapture films: Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War.  In these films he plays Cameron ""Buck"" Williams.', 'Cameron worked a lot in Christian movies like  the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.', 'Also, Cameron has done a lot of work in Christian productions, including the Left Behind films.', 'Cameron has often worked in Christian-themed productions. Among these are Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War.', 'Cameron has often worked in Christian-themed productions such as the post-Rapture films: ""Left Behind;"" ""Left Behind II: Tribulation Force;"" and ""Left Behind: World at War."" He played the character Cameron ""Buck"" Williams.', 'Cameron has often worked in Christian-themed productions with films such as Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.']",asset
"This was the area east of the mouth of the Vistula River, later sometimes called ""Prussia proper"".","Complex: It was the area east of the mouth of the Vistula River, later sometimes called ""Prussia proper"".This is the. Navy's first signatory in Italy.This is the Royal Navy's first signatory in Italy.","['Prussia proper was the area east of the mouth of the Vistual River.', 'The area was east of the beginning of the Vistula River. Later on, some people called it ""Prussia proper.""', 'Prussia proper was the place east of the mouth of the Vistula River.', 'The area east of the mouth of the Vistula River was sometimes called ""Prussia proper"".', 'This area east of the mouth of the Vistula River was later sometimes called ""Prussia proper"".', 'This was the area which is east of the opening of the Vistula River and later people sometimes called it ""Prussia proper"".', 'This was east of the mouth of Vistula River, sometimes called ""Prussia proper.""', 'This was the location east of the mouth of the Vistula River, later sometimes called ""Prussia proper.""', 'The area east of the mouth of the Vistula River is sometimes called Prussia proper.', 'Prussia proper was another name for the eastern mouth of the Vistuala River.']",asset
After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.Kim Jong-Un signed. five-year contract with The Rock.Kim Jong-Un signed a five-year contract with The Rock.Jennifer Lopez created a network of influencers.Jennifer Lopez created a network of influencers.George Gusta,"['After graduation he returned to Yerevan to teach at the conservatory. Later he was appointed artistic director of the Armenian Philarmonic Orchestra.', 'After graduation, he came back to Yerevan to teach at the local Conservatory. He later became artistic director of the Armenian Philarmonic Orchestra.', 'After finishing school he went back to Yerevan to teach at the local Conservatory and later became leader of the American Philharmonic Orchestra.', 'After he graduated he went back to Yerevan.  In Yerevan he taught at the local Conservatory.  Later he became artistic director of the Armenian Philharmonic Orchestra.', 'After graduation he returned to Yerevan to teach at the local Conservatory and later became director of the Armenian Philarmonic Orchestra', 'After graduation, he returned to Yerevan to teach at the local music college and later he was appointed as artistic director of the Armenian Philarmonic Orchestra.', 'He returned to Yerevan after graduation to teach at the local Conservatory.  He was later appointed artistic director of the Armenian Philarmonic Orchestra.', 'After graduating he returned to Yerevan to teach at the local Conservatory and later was made the artistic director of the Armenian Philharmonic Orchestra.', 'After graduation, he went back to Yerevan to teach and was later appointed director of the Armenian Philarmonic Ochestra.', 'He taught at the local Conservatory. He became the artistic director of the Armenian Philarmonic Orchestra.']",asset
"The story of Christmas is based on the biblical accounts given in the Gospel of Matthew, namely - and the Gospel of Luke, specifically -.","The story of Christmas is based on the biblical accounts given in the Gospel of Matthew, namely - and the Gospel of Luke, specifically -.The story of Christmas is based on the biblical accounts given in the Gospel of Matthew, namely - and the Gospel of Luke, specifically -.The story of Christmas is based on the biblical accounts given in the Gospel of Matthew, namely - and the Gospel of Luke,. -.","['The story of Christmas is based on the Gospel of Matthew and Luke.', 'The Christmas story is based on the biblical versions of the story. The biblical versions come from the Gospels of Matthew and Luke.', 'Christmas is based on Bible stories in the Gospel of Matthew, Luke mainly.', 'The Christmas story is based on the biblical stories in the Gospels of Matthew and Luke.', 'Christmas is based on stories from the Gospel of Matthew and the Gospel of Luke.', 'The story of Christmas is based on the bible in the Gospel of Matthew and The Gospel of Luke, specifically .', 'The story of Christmas is based on the biblical accounts given in the Gospels of Matthew and Luke.', 'The story of Christmas is about the stories from the bible in the Gospel of Matthew and the Gospel of Luke.', 'Christmas is based on biblical accounts in the Gospel of Matthew and the Gospel of Luke.', 'The story of Christmas is based on the Gospel of Matthew and Luke.']",asset
Weelkes was later to find himself in trouble with the Chichester Cathedral authorities for his heavy drinking and immoderate behaviour.,Weelkes. to find himself in trouble with the Chichester Cathedral authorities for his heavy drinking and immoderate behaviour.,"['Weelkes was in trouble with Chinchester Cathedral authorities for his heavy drinking and poor behaviour.', 'Weelkes got in trouble with the Chichester Cathedral authorities because he drank a lot and behaved poorly.', 'Weelkes was in trouble with the Chichester Cathedral leaders later for drinking and misbehaving.', 'Later Weelkes found himself in trouble with the Chichester Cathedral authorities, due to his heavy drinking and improper behaviour.', 'Weelkes later got in trouble with the Chichester Cathedral authorities for his drinking and bad behavior', 'Later, Weelkes found himself in trouble with the Chichester Cathedral authorities for his drunk and inappropriate behaviour.', 'Weelkes got in trouble with the Chichester Cathedral authorities for heavy drinking and extreme behavior.', 'Weelkes would later find himself in trouble with the Chichester Cathedral authorities for his heavy drinking and unruly behavior.', ""Weelkes later found himself in trouble with the Chichester Cathedral's officials because of his heavy drinking and behavior."", 'Excessive drinking and bad behavior got him in trouble with Chichester Cathedral.']",asset
"So far the 'celebrity' episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan.","So far the 'celebrity' episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson,. Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan.The wave introduced protracted weather for a good part of the world.The wave introduced prolonged weather for a good part of the world.In 1996","[""The 'celebrity' shows have included the following individuals: Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan."", ""So far the 'celebrity' episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan."", ""So far the 'celebrity' episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, and Simon Gregson. Other celebrities have been Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan."", ""Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan have appeared in 'celebrity' episodes."", ""The VIP Episodes inclduded Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan."", ""The celebrity episodes have included Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan."", ""Vic Reeves, Nancy Sorrell, Gay Roslin, Scot Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady, and Lee Ryan have been on the show."", 'Special episodes have contained famous people.', ""So far movie stars Vic Reeves, Nancy Sorrell, Gaby Roslin, Scott Mills, Mark Chapman, Simon Gregson, Sue Cleaver, Carol Thatcher, Paul O'Grady and Lee Ryan are in the shows."", 'The celebrity episodes have included several big name stars.']",asset
"It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979 while orbiting around Jupiter.","Stephen P. Synnott discovered it by pictures taken by the Voyager 1 space probe on March 5, 1979 while orbiting around Jupiter.It was formerly the site of the British Antarctic Survey (BAS).It was formerly the site of the British Antarctic Survey (BAS).A member of a cabal engaged in a terrorist plot. assassinate the leader of a small eastern European country, before the Manchurian","['Stephen P. Synnott discovered it.  He found it in images from the Voyager 1 space probe taken on March 5, 1979 while spinning around Jupiter.', 'Stephen P. Synnott noticed it in pictures from the Voyager 1 space probe.', 'It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe.The images were taken on March 5, 1979 while orbiting around Jupiter.', 'It was found by Stephen P. Synnott in images taken by the Voyager 1 space probe.They were taken on March 5, 1979 near Jupiter.', 'The discovery was made by Stephen P. Synott. The images where taken from the Voyager 1 space probe on March 5, 1979 in Orbit.', ""It was discovered by Stephen P. Synnott in the Voyager 1 space probe's photos taken March 5, 1979 while orbiting around Jupiter."", 'It was found by Stephen P. Synnott in pictures taken from the Voyager 1 space probe that were taken March 5, 1979 while the probe was travelling around Jupiter.', 'The Voyager 1 was orbiting around Jupiter, and Stephen P. Synnot discovered it .', 'Stephen P. Synnott found it in pictures from the Voyager 1 space ship taken March 5, 1979 while going around Jupiter.', 'Stephen Synnott discovered this using pictures from Voyager 1 taken in orbit around Jupiter.']",asset
"Gomaespuma was a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.","Gomaespuma was a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.The UK economic crisis of 2008-09 led to. long-term slump in world trade, as the UK’s investment measures continue to drag on.The UK economic crisis of 2008-09 led to the long-term slump in world trade, as the UK’s investment measures continue to drag on. Complex:","['Gomaespuma was a Spanish radio show.  It was hosted by Juan Luis Cano and Guillermo Fesser.', 'Gomaespuma was a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.', 'Gomaespuma was a Spanish radio show. It was hosted by Juan Luis Cano and Guillermo Fesser.', '""Gomaespuma"" was a Spanish radio show.  The hosts were Juan Luis Cano and Guillermo Fesser.', 'Juan Luis Cano and Guillermo Fesser hosted Gomaespuma, a Spanish radio show.', 'Gomaespuma was a Spanish radio show, with Juan Luis Cano and Guillermo Fesser.', 'Gomaespuma was a radio show hosted by Juan Luis Cano and Guillermo Fesser.', 'Juan Luis Cano and Guillermo Fesser hosted a Spanish radio show called Gomaespuma.', 'Gomaespuma was a Spanish radio show led by Juan Luis Cano and Guillermo Fesser.', 'Cano and Fesser hosted this Spanish radio show.']",asset
"On 16 June 2009, the official release date of The Resistance was announced on the band's website.","On 16 June 2009, the official release date of The Resistance was announced on the band's website.The hotline was closed, as of January 2, 2009.The hotline was closed, as of January 2, 2009.He is really passionate about running, but. couldn't save his life when he met Pam.He is really passionate about running, but that couldn't save his life when he met Pam.The headline was written on","[""On June 16, 2009 the official release date of The Resistance was announced.  It was announced on the band's website."", 'The album, The Resistance was announced on the website in 2009.', ""The official release date of The Resistance was announced on the band's website on 16 June 2009."", 'On 16/06/2009 the release date of the album ""The Resistance"" was announced on the band\'s website.', 'The offical release date of The Resistance was announced on June 16th 2009.', ""On 16 June 2009, the release date of The Resistance was announced on the band's website."", 'On June 16, 2009 the band announced the release date of The Resistance.', 'The Resistance announced their official release date on their website in 2009.', ""The Resistance was shown first on 16 June 2009 on the band's website."", 'The band released The Resistance on June 16, 2009.']",asset
He is also a member of another Jungiery boyband 183 Club.,"He is also a member of. Jungiery boyband 183 Club.This boat sank off the coast of Wales in 1947, when a flood-ravaged forest appeared.The boat sank off the coast of Wales in 1947, when a flood-ravaged forest appeared.The film made its first appearance on June 6, 1968.The film made its first appearance on June 6, 1968.This aircraft was first built","[""He's also a member of another Jungiery boyband, 183 Club."", 'He belonged to the Jungiery boyband 183 Club.', 'He is a member of two singing musical groups. The names of these groups are Jungiery and 183 Club.', 'He is also a member of the Jungiery boyband named 183 Club.', 'He is also in 183 Club.', 'He was in the Jungiery boyband 183 Club too.', 'He is a member of Jungiery boyband 183 Club.', 'He is also a member of boyband 183 club.', 'He is also part of another Jungiery band called 183 Club.', 'He is a member of a boyband called Jungiery.']",asset
"The Apostolic Tradition, attributed to the theologian Hippolytus, attests the singing of Hallel psalms with Alleluia as the refrain in early Christian agape feasts.","the Apostolic Tradition, attributed to the theologian Hippolytus, attests the singing of Hallel psalms with Alleluia as the refrain in early Christian agape feasts.Earlier in the century, a rising tide battered the Long Island Sound.Earlier in the century, a rising tide battered the Long. Sound.","[': The Apostolic Tradition, attributed to the theologian Hippolytus, cites of Hallel psalms with Alleluia as the refrain in early Christian agape feasts.', 'Religious leader Hippolytus made the Apostolic Tradition which says to sing Hallel poems with Alleluia as in early Christian agape feasts.', 'The Apostolic Tradition includes singing Hallel psalms. Hallel psalms have the word Alleluia in the chorus. These songs were sung during Christian agape feasts. Scholars believe this singing tradition was started by the Bible scholar Hippolytus.', 'The Apostolic Tradition was created by the religion expert Hippolytus. It shows the singing of Hallel psalms with Alleluia as the refrain in early Christian feasts.', 'The Apostolic Tradition, shows the singing of Hallel psalms with Alleluia as the refrain.', 'Hippolytus created the tradition of singing Hallel psalms with the chorus Alleluia during feasts.', 'he Apostolic Tradition disallows singing of some psalms during feasts.', 'The Apostolic Tradition involves the singing of Hallel psalms with Alleluia as the refrain.', 'According to the Apostolic Tradition of Hippolytus, Hallel psalms are sung with Alleluia at early Christian feasts.', 'In early Agape feasts the singing of Hallel psalms included the use of Aleluia.']",asset
"In return, Rollo swore fealty to Charles, converted to Christianity, and undertook to defend the northern region of France against the incursions of other Viking groups.","Rollo swore fealty to Charles, converted to Christianity, and undertook to defend the northern region of France against the incursions of other Viking. is generally used to describe a facility, such as a hospital, that provides general surgery, such as in-patient surgery or a fracture repair.It is generally used to describe a facility, such as a hospital, that provides general surgery, such as in-","['In return, Rollo swore fealty to Charles, converted to Christianity, and began defending the northern region of France against the incursions of other Viking groups.', 'Rollo swore loyalty to Charles becoming a Christian and defended France against the Viking groups.', 'Rollo swore to be loyal to Charles, then he changed his religion to Christianity. Rollo protected northern France by fighting Viking invaders.', 'In return, Rollo swore loyalty to Charles and changed his religion to Christianity. He vowed to defend the northern region of France against other Viking groups.', 'Rollo swore to Charles, converted to Christianity, and took over defending the northern region of France.', 'Rollo promised to serve Charles, became a Christian and agreed to defend northern France against Vikings.', 'Rollo bowed to Charles. He converted to Christianity. He defended the northern area of France from Vikings.', 'In return, Rollo swore loyalty to Charles, converted to Christianity, and defended north France against other Viking groups.', 'Rollo swore to be loyal to Charles, converted to Christianity and agreed to defend northern France against the entry of other Viking groups.', 'Rollo swore loyalty to Charles and defended northern France against the Vikings.']",asset
It is derived from Voice of America (VoA) Special English.,"It is derived from Voice of America (VoA) Special English.Run as if it were the giant Broadway musical.Run as if it were the giant Broadway musical.Originally introduced in 1964, the phrase ""Quicksandland"" was a popular English term used to. to flash floods, on the floodplains in the province of West Sussex.Originally introduced in 1964, the phrase ""Quicks","['It is derived from Voice of America Special English.', 'It comes from Voice of America (VoA) Special English.', 'It comes from the Voice of America Special English.', 'It is created from Voice of America (VoA) Special English.', 'It came from Voice of America (VoA) Special English.', 'It comes from Voice of America Special English.', 'It is based on Voice of America (VoA) Special English.', 'It comes from Voice of America (VoA) Special English.', 'It comes from Voice of America (VoA) Special English.', 'It is taken from Voice of America.']",asset
"Disney received a full-size Oscar statuette and seven miniature ones, presented to him by 10-year-old child actress Shirley Temple.","Disney received a full-size Oscar statuette and seven miniature ones, presented to him by 10-year-old child actress Shirley Temple. complex: I wanted to write a novel called. on a branch The main character was a birdsong vocalist and the main character was a nymph. simple: I wanted to write a novel called Bird on a branch The main character was a birdsong vocalist and the main character was a","['Disney got a full-size Oscar statue and seven little ones given to him by 10 year old actress Shirley Temple.', 'Disney got a full-size Oscar statuette and seven miniature ones, presented by 10-year-old actress Shirley Temple.', 'Disney got a full-size Oscar statue and seven small ones. Child actress Shirley Temple gave them to him.', '10-year-old child actress Shirley Temple presented Disney with one full size and 7 miniature Oscar statuettes.', '10 year old shirley temple presented disney a full-size oscar statue and seven small ones.', 'Disney was given a full-size Oscar and seven miniature Oscars.  The awards were presented to him by 10-year-old actress Shirley Temple.', 'Shirley Temple presented a large Oscar statuette and seven small ones to Disney.', 'Shirley Temple presented Disney with a full-size Oscar statue and seven miniature ones.', 'Disney received eight total Oscar statuettes presented to him by Shirley Temple.', 'Disney was given a full-size Oscar statuette and seven small statues by 10-year-old child actress Shirley Temple.']",asset
It was the first asteroid to be discovered by a spacecraft.,It was the first asteroid to be discovered by a spacecraft.Please give a history of the asteroid.Please give a history of the asteroid.I attempted to send a message to Governor Al Gore requesting his resignation as President.I attempted to send a message to. Al Gore requesting his resignation as President.,"['It was the first asteroid found by a spaceship.', 'It was the first asteroid discovered by a spacecraft.', 'The asteroid was the first one that a spacecraft discovered.', 'It was the first asteroid to be found be a spacecraft.', 'it was the first piece of rock in space to be found by a spacecraft.', 'It was the first asteroid found by a spacecraft.', 'It was the first asteroid discovered by a spacecraft.', 'It was the first asteroid discovered by a spacecraft.', 'It was the first asteroid to be discovered by a spacecraft.', 'It was the first asteroid to be found by a spacecraft.']",asset
