complex,modified,references,text_type
"In December, 1967, Ten Boom was honored as one of the Righteous Among the Nations by the State of Israel.","After The festivities, which lasted longer than The presidential elections, The BJP President Of The United States declared The American Union even After The rallying Of its party leaders, Egypt, The United States, And The People Of New York.","['Ten Boom was honored by the State of Israel in December of 1967.', 'Ten Boom was honored as one of the Righteous Among the Nations by Israel.', 'In December, 1967, Ten Boom was called one of the Righteous Among the Nations by the State of Israel.', 'In 1967, Ten Boom was honored as one of the Righteous Among the Nations by the State of Israel.', 'Ten Boom was given an honor as one of the Righteous Among the Nations by the State of Israel in December, 1967.', 'In December 1967, the State of Israel gave Ten Boom an award. Ten Boom was given a Righteous Among the Nations award.', 'In December, 1967, Ten Boom was given the Righteous Among the Nations award by Israel.', 'The Righteous Among the Nations honored Ten Boom in 1967.', 'In December, 1967, Ten Boom was given an award for an honest among the countries by the State of Israel.', 'Ten Boom was honored in 1967 as one of the Righteous Among the Nations by Israel.']",asset
Some articles are quite lengthy and rich in content while others are shorter (possibly stubs) and of lesser quality.,"During The era Of independence, But most Of The articles are still In The same format As you think. Practical: By adding enough texts, you have written very good work, which will stand Out From The rest.Text translation makes The comparison Of text format To other language systems easy.Text translation has been improved But not entirely completely replaced.The text translation is revised To include In each sentence A first paragraph.Text translation has been updated To include","['Longer articles are rich in content while shorter ones are of less quality.', 'Some articles are long and has a lot of content and others are shorter with bad quality.', 'Some articles are long, others are short and not as good.', 'Some articles are long and detailed; others are shorter and of lesser quality.', 'Some articles are quite long and has a lot of content while others are shorter but with less quality.', ""Some articles are long and have good content. Other articles are shorter, and their content isn't as good."", 'Some articles are long and full of content while others are shorter and have less quality.', 'Many articles are long. They contain a lot of content. Other articles are shorter. The shorter articles tend to be lesser quality than the longer ones.', 'Some articles are really long and have great information and others are shorter and not as good.', 'Some articles are really long and full of information, but other articles are short and low quality.']",asset
About 95 species are currently accepted.,This category contains articles related To cricket In The United Kingdom.This category has articles related To cricket In The United Kingdom.This category has articles related To cricket In The United Kingdom.,"['About 95 species are currently recognized.', 'About 95 species are included.', 'Approximately 95 types are now approved.', 'Around 95 species are accepted now.', '95 species are currently accepted.', 'About 95 species are accepted right now.', 'About 95 varieties of the creature are accepted now.', 'There are 95 species.', 'Now, we accept about 95 species.', 'There are 95 different types of animals that are accepted.']",asset
"Eugowra is said to be named after the Indigenous Australian word meaning ""The place where the sand washes down the hill"".","California is A body Of The Virgin Islands, And was called By people To be A First Nations nation.California is A body Of The Virgin Islands, And is thought To have been known For its presence In many countries. A monument referring To The birthplace Of James The Virgin also refers To A crucifixion found In William The Virgin Islands. St. Patrick's Cathedral It is A church located In Vancouver, BC, At The Grand Main","['Eugowra named after the Indigenous Australian word meaning ""The place where the sand washes down the hill"".', 'Eugowra means ""The place where the sand washes down the hill"" in native Australian.', 'Eugowra is named after an Indigenous Australian word.  It means  ""the place where the sand washes down the hill"".', 'Eugowra is named after the native Australian word that means ""The place where the sand washes down the hill"".', 'Eugowra is named after the Indigenous Australian word that means ""The place where the sand washes down the hill"".', 'Eugowra is probably named afer Indigenous Australian word meaning ""The place where the sand washes down the hill"".', 'Eugowra is named after the people who first lived in Australia\'s word for ""The place where the sand washes down the hill"".', 'Eugowra is named after the Australian word that means ""The place where the sand washes down the hill"".', 'Eugowra is named after a word in an Indigenous Australian language. The word means ""the place where the sand washes down the hill.""', 'Eugowra is an Australian word that means ""The place where the sand washes down the hill"".']",asset
"Terms such as ""undies"" for underwear and ""movie"" for ""moving picture"" are oft-heard terms in English.","The ""and By naming it A ""unt-heard term"" In English becomes A set Of things that explain why they have To be pluralized.","['Terms such as ""undies"" for underwear and ""movie"" for ""moving picture"" are often heard in English.', 'English slang words include ""undies"" meaning underwear and ""movie"" meaning ""moving picture.""', 'Words such as  ""undies"" for underwear and ""movie"" for ""moving picture"" are used in English.', 'Terms like  ""undies"" for underwear and ""movie"" for ""moving picture"" are often heard in English.', 'Common terms in English are ""undies"" for underwear and ""movie"" for moving picture.', 'Words like  ""undies"" for underwear and ""movie"" for ""moving picture"" are often used in English.', 'The word undies for underwear an movie for moving picture are words heard a lot in English.', 'English uses terms like ""undies"" for underwear and ""movie"" for moving picture.', 'In English, you often hear people use the word ""undies"" instead of underwear. People also say ""movie"" instead of ""moving picture.""', 'In English, people say ""undies"" instead of underwear and ""movie"" instead of moving picture.']",asset
"Jurisdiction draws its substance from public international law, conflict of laws, constitutional law and the powers of the executive and legislative branches of government to allocate resources to best serve the needs of its native society.","An unnamed archivist In Britain interviewed Schumann For A single movie, ""The Oxley A Christmas Story,"" according To Charles Lipper's And Lou Gehrig's School Of Music In Connecticut. Center For Research In Global Humanities: An undeniable affinity For intellectual information. Project Bullfighter: Thomas H. Hurley's role In The publication Of An American Journal Of Clinical Nutrition, Amherst Report 2005, And Cf. Bell","['Jurisdiction draws its substance from public international law, conflict of laws, and constitutional law. It also includes the powers of the executive and legislative branches of government to allocate resources to best serve the needs of its native society.', ""Jurisdiction is defined by public international law, conflict of laws, and constitutional law. The power of the government's executive and legislative branches to distribute resources to serve the needs of society also determines jurisdiction."", 'Jurisdiction is determined by public international law, conflicts of law, constitutional law and the powers of the different levels of government.  Jurisdiction is then used to allocate resources to serve the needs of society.', 'Jurisdiction gets its material from public international law, conflict of laws, constitutional law and the powers of the executive and legislative of the government to give the resources to best serve the needs of its society.', 'Jurisdiction draws its meaning from international law and the powers of the government to serve the needs of its native society.', ""Jurisdiction's power comes from law and government, which decide how to serve society."", 'Jurisdiction  gets meaning from public international law, conflict of laws, constitutional law and the powers of the various branches of government to give resources to help society.', ""Jurisdiction is made up of public international law, law conflicts, consitutional law and the executive and legislative branches' power to direct resources where they are most useful."", 'Jurisdiction is a concept that comes from many sources. They include public international law, conflict of laws, and constitutional law. Jurisdiction also comes from the power of the executive and legislative branches to divide resources in the way that best fits society.', 'The power to make choices for a society is created by international and national laws, and the executive and legislative branches of the government.']",asset
"He followed this with several other pieces about Hiawatha: The Death of Minnehaha, Overture to The Song of Hiawatha and Hiawatha's Departure.",The Earth's Darkest Reef is A location At which humanity And humans are characterized.,"['He then wrote more about Hiawatha.', 'He wrote several poems about Hiawatha.', ""Other pieces about Hiawatha followed this. They are The Death of Minnehaha, Overture to The Song of Hiawatha and Hiawatha's Departure."", ""Afterwards, he had a few other pieces about Hiawatha:  The Death of Minnehaha, Overture to The Song of Hiawatha and Hiawatha's Departure."", ""After that, he wrote other pieces about Hiawatha. They were The Death of Minnehaha, Overture to The Song of Hiawatha, and Hiawatha's Departure."", ""He followed this with several other pieces including The Death of Minnehaha, Overture to The Song of Hiawatha, and Hiawatha's Departure."", ""He followed it with a few other pieces about Hiawatha: The Death of Minnehaha, Overture to The Song of Hiawatha and Hiawatha's Departure."", ""He wrote several more pieces about Hiawatha: The Death of Minnehaha, Overture to The Song of Hiawatha and Hiawatha's Departure."", ""He followed this with pieces like Hiawatha: The Death of Minnehaha, Overture to The Song of Hiawatha and Hiawatha's Departure."", ""After this he created several other pieces about Hiawatha.  These included: The Death of Minnehaha, Overture to The Song of Hiawatha and Hiawatha's Departure.""]",asset
The capital of the state is Aracaju (pop.,"The capital Of The state is Terdiaju), The capital Of The capital city Of Perizon.The capital Of The state is Soraju, The capital Of The state Of Lagoon (pop.The capital Of The state is Goia) Or Aracaju (pop.The capital Of The state is Mamoh (pop.The capital Of The state is Görgensh (pop.","['The capital of the state is Aracaju.', 'Aracaju is the capital.', 'The state capital is Aracaju.', 'The leader city in the state is Aracaju.', ""The state's capital is Aracaju."", ""Aracaju is the state's capital."", ""The state's capital is Aracaju (pop)."", ""Aracaju is the state's capital."", ""Aracaju is the state's capital."", 'The state capital is Aracaju.']",asset
"Despite this, Farrenc was paid less than her male counterparts for nearly a decade.","The Hobson was paid less than The male counterparts For nearly A decade.In 1983, The Eleanor Skinnier Prize was awarded To him To become one Of three actresses By The Oscars.She published her first performance In The speech At The year 1783.A. I. In essay, Hint aims To disseminate An argument By that I was attacked By Hilarious Hill.Leah","['Still, Farrenc was paid less than men.', 'Farrenc made less money than men.', 'Farrenc was paid less than her male counterparts for nearly a decade.', 'Farrenc was paid less than the men at her job for about 10 years.', 'Farrenc got paid less than her male coworkers for almost ten years.', 'For almost a decade, Farrenc was paid less than her male counterparts.', 'Regardless of this, Farrenc was paid less than her male coworkers for almost a decade.', 'However, Farrenc was paid less than her male counterparts for almost a decade.', 'Farrenc was paid less than males for nearly a decade.', 'Farrenc was paid less than her male co-workers for almost ten years.']",asset
Gumbasia was created in a style Vorkapich taught called Kinesthetic Film Principles.,"It was created To communicate With medical audiences.In The future, it's very common To find And tag A coexisting humane.So often people talk About ""love"" In personal life, But it can also seem harmful To oneself And others. Normal expressions are clearly visible, But they're more pronounced when An image is added.Everything has meaning In it, So it's not necessary To start asking The petrified","['Gumbasia was made in a style called Kinesthetic Film Principles.', 'Vorkapich taught Kinesthetic Film Principles.', ""Gumbasia was created in Vorkapich's Kinesthetic Film Principles style."", 'Gumbasia was made in a way Vorkapich taught called Kinesthetic Film Principles.', ""Gumbasia's style was called Kinesthetic Film Principles. Vorkapich taught people how to use it."", 'Vorkapich taught a style called Kinesthetic Film Principles.  From this Gumbasia was created.', 'Gumbasia was created in a style that was taught by Vorkapich which is called Kinesthetic Film Principles.', 'Gumbasia was made in a style Vorkapich taught called Kinesthetic Film Principles.', 'Gumbasia was created in a style called Kinesthetic Film Principles.', 'Gumbasia was created in a style taught by Vorkapich.  The style was called Kinesthetic Film Principles.']",asset
"The lawyer, Brandon (Waise Lee), became his idol, and MK Sun grew up to be a lawyer.",The bride is determined To turn A child Into A mother.A policeman is A male By one who is gunning her way up The hill.A policeman is A male By one who is gunning her way up The hill.One Of these criminals is Miss Sinadra.Scum From A violent retaliation point exists.Scum From A violent retaliation,"['The lawyer, Brandon, played by Waise Lee became his idol. MK Sun grew up to be a lawyer.', 'MK Sun became a lawyer because of his Idol Brandon (Waise Lee).', 'MK Sun looked up to Brandon Lee and became a lawyer himself.', 'MK Sun grew up to be a lawyer like his idol, Brandon (Waise Lee).', ""The lawyer, Brandon (Waise Lee), became MK Sun's idol, and he grew up to be a lawyer as well."", 'The lawyer, Brandon (Waise Lee), became his idol, and MK Sun became lawyer.', 'The lawyer, Brandon (Waise Lee) became his idol.  As a result, MK Sun grew up to be a lawyer.', 'Brandon (Waise Lee), a lawyer, become his idol, and MK Sun grew up to also be a lawyer.', 'With Brandon Waise Lee as his idol, MK Sun grew up to be a lawyer.', 'The lawyer Brandon (Waise Lee) was special to him and MK Sun grew up to be a lawyer.']",asset
"ISBN 1-876429-14-3 is an historic township located near Cowra in the central west of New South Wales, Australia in Cabonne Shire.","The British And Japanese armed forces were mostly In decline.By The early 1880s, The population had decreased. It is part Of A historic township.By The early 1880s, The population had decreased. Effectively, it were sold To US$240,000.By The early 1880s, The population had decreased.By The early 1880s, The population had decreased.By The early 1880s, The population","['ISBN 1-876429-14-3 is a historic township located near Cowra. It is in the central west of New South Wales, Australia in Cabonne Shire.', 'Located near Cowra, Australia in Cabonne Shire lies ISBN 1-876429-14-3, an historic suburb for black ethnicity.', 'ISBN 1-876-429-14-3 is a town in the Cabonne Shire in New South Wales.', 'ISBN 1-876429-14-3 is an historic township located near Cowra. It is in the western part of New South Wales, Australia in Cabonne Shire.', 'ISBN 1-876429-14-3 is a town that is important in history. It is located near Cowra in the central west of New South Wales, Australia in Cabonne Shire.', 'ISBN 1-876429-14-3 is a historic township  near Cowra i New South Wales, Australia in Cabonne Shire.', 'ISBN 1-876429-14-3 is an historic township near Cowra.  Cowra is in Cabonne Shire in the central west of New South Wales, Australia.', 'ISBN 1-876429-14-3 is an historic town located near Cowra in the central west of New South Wales, Australia in Cabonne Shire.', 'ISBN 1-876429-14-3 is a historic township located near Cowra in New South Wales.', 'ISBN 1-876429-14-3 is an old famous town near Cowra in the central west of New South Wales Australia in Cabonne Shire.']",asset
Military career Donaldson enlisted in the Australian Army on 18 June 2002.,"In syntax, A verb is A word (part Of speech) that usually denotes An action (bring, read), An event (fall apart, glitter), Or A state Of being (exist, stand).A verb is A word (part Of speech) that usually denotes An action (bring, read), An event (fall apart, glitter) Or A state Of being (exist, stand).When A language is","['Military career Donaldson enlisted in the Australian Army on 18 June 2002.', 'Donaldson joined the Australian Army on 18th June 2002.', 'Donaldson  joined the  Australian Army in June 2002.', 'On 18 June 2002, Donaldson enlisted in the Australian Arm.', 'Military career Donaldson joined in the Australian Army on June 18th 2002.', 'Donaldson enlisted in the Australian Army 18 June 2002.', 'Donaldson joined the Australian Army on June 18, 2002.', 'Donaldson began his military career when he enlisted in the Australian Army on 18 June 2002.', 'Donaldson enlisted in the Australian Army on June 18, 2002.', 'Donaldson who was in the Australian Army joined on 18 June 2002']",asset
"Prospectors from California, Europe and China were also digging along the Peel River and up the mountain slopes.",Some Of The characters are not fully fictional. Others may have been based On people.Most Of The characters are completely fictional.,"['Prospectors from California, Europe and China were digging along the Peel River. They also were digging up the mountain slopes.', 'Californian, European and Chinese prospectors dug along the Peel River and mountain slopes.', 'People from all over the world  were  digging along the Peel River and up the mountain.', 'Lawyers from California, Europe and China were also looking along the Peel River and up the mountain slopes.', 'Diggers from California, Europe and China were also digging along the Peel River and up the mountain slopes.', 'Californian, European, and Chinese prospectors were also digging along the Peel River and up the mountain.', 'Gold diggers from California, Europe and China dug along the Peel River.  They also dug up the mountain slopes.', 'Gold miners from California, Europe, and China were also digging along the Peel River and up the mountain slopes.', 'Prospectors from California, Europe, and China were digging beside the Peel River and up the mountain slopes.', 'People from California, Europe and China dug along the Peel River and up mountains.']",asset
"Before the advent of the pocket calculator, it was the most commonly used calculation tool in science and engineering.","These wallet calculators were used With formulas To calculate real money.Millions Of dollars were used To calculate bank accounts For billions Of dollars In 2001.For decades, Bank Of America was associated With people who were easily converted Into cash when they became friends.","['It was the most commonly used calculation tool before the invention of the pocket calculator.', 'Before the pocket calculator was invented it was common as an science and engineering tool.', 'Before the pocket calculator was invented, it was the most popular calculation tool in science and engineering.', 'The pocket calculator replaced its use in science and engineering.', 'Before the pocket calculator was invented it was the most used calculation tool.', 'Before the invention of the pocket calculator, it was the most often used calculation tool for science and engineering.', 'It was the most commonly used calculation tool before the pocket calculator.', 'It was the most common tool before the calculator.', 'Before the invention of the pocket calculator, it was the most common counting tool in science and engineering.', 'It was the most used calculation tool in science and engineering before the pocket calculator came out.']",asset
"The Kindle 2 features 16-level grayscale display, improved battery life, 20 percent faster page-refreshing, a text-to-speech option to read the text aloud, and overall thickness reduced from 0.8 to 0.36 inches (9.1 millimeters).","Since 1980 The Kindle 2 features 16-level grayscale display, improved battery life, 20 percent faster page-refreshing, A text-to-speech option To read The text aloud, And overall thickness reduced From 0.8 To 0.36 inches (9.1 millimeters). Practical: The Story Of The John.The Prodigy contributed 82 points To Sempercranial Day’s tradition Of The experience Of transition From short To long","['The Kindle 2 features several technological advances.', 'The Kindle 2 has 16 level gray colors shown, better battery life, 20 % faster page speed, text-to-speech to read words for you aloud, and thickness down from .8 to .36 inches  (9.1 millimeters).', 'The Kindle 2 features 16-level grayscale display, better battery life, 20 percent faster page-refreshing, a text-to-speech option, reduced thickness.', 'The Kindle 2 has attractive features. It has multiple levels of grayscale display. The Kindle 2 is thinner. It has a better battery life. Pages refresh faster now. It will also read text to you.', 'The Kindle 2 features 16-level grayscale display and improved battery life. It also has 20 percent faster page-refreshing, a text-to-speech option to read the text aloud, and overall thickness reduced from 0.8 to 0.36 inches (9.1 millimeters).', 'The Kindle 2 has 16-level grayscale display and a longer battery life.  It also refreshes the page faster, can read the text out loud and is thinner.', 'The Kindle 2 has a grayscale display, better battery life, faster page-refreshing, options for text to speech and reading, and reduced thickness.', 'The kindle 2 is faster, has a better battery, and is thinner.', 'The Kindle 2 has many upgraded features such as improved battery life and faster page refreshing, in addition the overall thickness has been reduced.', 'Features of the Kindle 2 include a 16-level grayscale display, improved battery life, 20 percent faster page-refreshing, and a text-to-speech option, and reduced overall thickness.']",asset
Yoghurt or yogurt is a dairy product produced by bacterial fermentation of milk.,"It looks Like it lived In wetlands, using two fork-like incisors To shovel up reeds And sedges For food.It looks Like it lived In wetlands, using two fork-like incisors To shovel up reeds And sedges For food.It looks Like it lived In wetland areas, using two fork-like incisor","['Yogurt is made by the fermentation of milk.', 'Yogurt is a milk item made from a chemical process of milk.', 'Yogurt is made of bacterially fermented milk.', 'We make yoghurt or yogurt by fermenting milk.', 'Yogurt is production by bacterial fermentation.', 'Yogurt is a dairy product that is made through the bacterial fermentation of milk.', 'Yogurt is produced by fermenting milk.', 'Yogurt is fermented milk product.', 'Yoghurt or yogurt is a dairy product made by fermentation of milk.', 'Yogurt is a dairy product made by the bacterial fermentation of milk.']",asset
"Seventy-five defencemen are in the Hall of Fame, more than any other current position, while only 35 goaltenders have been inducted.","However, he also donated Over $33,000 To Republicans Over The years. He publicly endorsed John McCain For president In 2008.Seventy-five defencemen are In The Hall Of Fame, more than any other current position, while only 35 goaltenders have been inducted.","['35 goaltenders have been inducted into the Hall of Fame, which is substantially less than defencemen which make up more than any other position.', 'Seventy-five defencemen are in the Hall of Fame, more than other positions, but only 35 goaltenders were placed in there.', 'Seventy-five defencemen are in the Hall of Fame, more than any other current position, while just 35 goaltenders have been inducted.', 'Defencemen have the most players in the Hall of Fame at 75. Goaltenders have 35.', 'Original: Seventy-five defencemen are in the Hall of Fame but only 35 goaltenders.', '75 defencemen and 35 goaltenders are in the Hall of Fame.', 'Seventy-five defencemen are in the Hall of Fame, but only 35 goaltenders.', 'Seventy five defencemen and 35 goaltenders are in the Hall of Fame.', '75 defencemen are in the hall of fame, while only 35 goaltenders have been let in.', 'There are 75 defencemen in the Hall of Fame, more than any other position.  Only 35 goaltenders have been inducted.']",asset
"Alternative views on the subject have been proposed throughout the centuries (see below), but all were rejected by mainstream Christian bodies.","The band wants To recreate The Still Life recording experience, And entered The studio With minimal rehearsals And no written lyrics.Alternative views On The subject have been proposed throughout The centuries (see below), But all were rejected By mainstream Christian bodies.The band wanted To recreate The Still Life recording experience, And entered The studio With minimal rehearsals And no written lyrics.The band wanted To recreate The Still Life recording experience, And entered The studio With minimal rehearsals And no written","['Different views have been presented throughout history, but all have been rejected.', 'Different views have been suggested throughout history, but were all rejected by mainstream Christianity.', 'Other ideas about the subject have been discussed the centuries (see below), but all were rejected by mainstream Christian bodies.', 'Throughout centuries, different views of the topic were suggested, but most Christians dismissed them.', 'Other views have been mentioned but all have been rejected by Christian groups.', 'Differing views on the subject have been brought up throughout the centuries, but all were rejected by mainstream Christian bodies.', 'Different perspectives were proposed throughout the years (see below), were rejected by mainstream Christianity.', 'For hundreds of years, people have expressed other opinions about this subject. (See those below.) These other ideas were rejected by important Christian organizations.', 'Alternative views on the subject have been proposed throughout the centuries (see below). However, all were rejected by mainstream Christian bodies.', 'Different thoughts on the subject were given throughout time (see below) but all were not approved by mainstream Christian groups.']",asset
"The album, however, was banned from many record stores nationwide.","But not all visitors To The Unit who come In From The following countries, Like The U.S. Just During A sunset, it was forbidden To be A member Of The People’s Party. So To any visitor To The Unit who would travel In A plane, there are always potential interrogation organizations In The town. Different places are To be listed And therefore private.One Of The main historical periods Of Russian influence is The War Of Independence. Not only does it","['The album was banned from many stores.', 'The album was banned from many record stores across the country.', 'The album was not allowed in many record stores nationwide.', 'Across the country, many record stores did not allow the album to be sold.', 'The album has been banned from shops across the country.', 'The album was banned from many record stores nationwide.', 'The album, however, was banned from most record stores.', 'All over the country, many record stores refused to sell the album.', 'The album was banned from many record stores nationwide.', 'The album was removed from lots of record stores around the world.']",asset
"The legs are wide at the top, and narrow at the ankle.",The shoulders are narrow At The top And wide At The ankle.,"['The legs are wider at the top than at the ankle.', 'The legs are wide at the top and narrow at the bottom.', 'The legs are wide at the top, and narrow at the bottom.', 'At the top, the legs are wide.  The ankles are narrow.', 'The legs are big at the top and small at the ankles.', 'The legs are wider at the top, and narrower at the ankle.', 'The legs are wide at the top, narrow at the bottom.', 'The legs are wide on top. They are skinny around the ankle.', 'The legs are wider at the top, and narrow at the ankle.', 'The legs are larger at the top and smaller at the ankle.']",asset
"In late 2004, Suleman made headlines by cutting Howard Stern's radio show from four Citadel stations, citing Stern's frequent discussions regarding his upcoming move to Sirius Satellite Radio.","“Precision” is The same problem As “Whyever,” Or “Next,” A complex sentence used As A last sentence Or rather As An infancy statement To describe An arithmetic statement From The system.Present A mathematical sentence For real time. What you mean is A guess In relation To The data deposited In An arithmetic statement. In formal Or informal definitions, this sentence is used For identification And defining An","[""Suleman cut Howard Stern's radio show from four Citadel stations in 2004. He said it was because of Stern's discussions regarding his move to Sirius Satellite Radio."", ""In late 2004, Suleman made headlines by cancelling Howard Stern's radio show from four Citadel stations.  He cited Stern's frequent discussions about his upcoming move to Sirius Satellite Radio."", ""In late 2004, Suleman was talked about in the news because they cut Howard Stern's radio show from four Citadel stations.  They state it was because Stern frequently discussed his upcoming move to Sirius Satellite Radio."", ""In 2004, Sulemon removed Howard Stern's radio show from 4 Citadel radio stations.  This was because Stern stated many times that he was moving to Sirius Satellite Radio."", ""Headlines were made when Suleman cut Howard Stern's radio show in 2004 because of conversations about moving radio stations."", ""At the end of 2004, Suleman made headlines by cutting Howard Stern's radio show from four Citadel stations, saying that Stern's frequent discussions about his upcoming move to Sirius Satellite Radio were the reason why."", ""In late 2004, Suleman removed Howard Stern's radio show from four Citadel stations, citing Stern's frequent mentions of his upcoming move to Sirius Satellite Radio."", ""Near the end of 2004, Suleman stopped airing Howard Stern's radio on four Citadel stations. Suleman said this was because Stern said he was moving his show to Sirius Satellite Radio."", ""In late 2004, Suleman made headlines by cutting Howard Stern's radio show from four Citadel stations. He cited Stern's frequent discussions regarding his upcoming move to Sirius Satellite Radio."", ""In late 2004, Suleman made the papers by taking Howard Stern's radio show from four Citadel stations and talking about Stern's many talks on his move to Sirius Satellite Radio.""]",asset
"The company opened twice as many Canadian outlets as McDonald's ""Wendy's confirms Tim Hortons IPO by March"", Ottawa Business Journal, December 1, 2005, and system-wide sales also surpassed those of McDonald's Canadian operations as of 2002.","With its 10th annual sales On Nov. 31, 2003, The Company raised $7 billion And gained $3 billion In cash.The company opened And bought Over 1,000 stores Over The years.In 1949, Starbucks opened A Starbucks In Toronto where it expanded To all Of The US. Proposition #21","[""The Canadian Wendy's was twice as popular as McDonalds in 2002."", 'The company opened two times the amount of Canadian outlets as McDonald\'s ""Wendy\'s said Tim Hortons IPO by March in Ottawa  Business Journal, December 1, 2005, and sales throughout also passed McDonald\'s Canadian operations as of 2002.', ""Tim Horton's opened twice as many Canadian outlets as McDonald's.  System-wide sales also surpassed those of McDonald's as of 2002."", ""The company opened many outlets in Canada. They opened twice as many as McDonald's. Their system-wide sales were higher than McDonald's in 2002."", ""The company opened twice as many stores in Canada as McDonald's. They also sold more."", ""The company opened twice as many Canadian outlets at McDonald's.  As of 2002, system-wide sales also surpassed McDonald's Canadian operations."", 'The company opened twice as many Canadian outlets as McDonald\'s ""Wendy\'s confirms Tim Hortons IPO by March"", Ottawa Business Journal, December 1, 2005, and system-wide sales also surpassed McDonald\'s Canadian operations; in 2002.', ""The company opened more stores in Canada than McDonalds.  They also had higher sales than Canadian McDonald's."", ""The company opened twice as many Canadian stores as McDonald's. Sales also surpassed McDonald's in Canada as of 2002."", ""Wendy's opened twice as many outlets as McDonald's in Canada.""]",asset
"Plot Captain Caleb Holt (Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, ""Never leave your partner behind"".","The shattered figure In A... including The priest ""A"" In Necropolis, is A man named For Hector Goss, And one Of The heroic calibers Of The Civil War. Charles Whitman was The commander Of The First Air Force.","['Caleb Holt played by Kirk Cameron is a firefighter in Georgia and follows the rule ""Never leave your partner behind"".', 'Plot Captain Caleb Holt (Kirk Cameron) is a firefighter in Albany, Georgia and always keeps the rule to ""Never leave your partner behind"".', 'Captain Caleb Holt is a firefighter in Albany, Georgia who firmly keeps the cardinal rule of all firemen, ""Never leave your partner behind.""', 'Plot Captain Caleb Holt is a firefighter in Georgia. ""Never leave your partner behind"" is the main rule of firemen. He follows this rule.', 'Captain Caleb Holt (Kirk Cameron) is a firefighter in Albany, Georgia.', 'Plot Captain Caleb Holt (Kirk Cameron) plays a firefighter in Albany, Georgia.  He firmly keeps the primary rule of firemen, which is ""Never leave your partner behind"".', 'Plot Captain Caleb Holt (Kirk Cameron) is a firefighter in Albany, Georgia and follows the cardinal rule of firemen, ""Never leave your partner behind"".', 'The main character is a firefighter in Georgia.  He follows the main rule of firemen, ""Never leave your partner behind.""', 'Captain Caleb Holt (Kirk Cameron) is a Georgia firefighter and firmly believes in never leaving your partner behind.', 'Plot Captain Caleb Holt is a firefighter from Georgia and firmly keeps the rule of never leaving a partner behind.']",asset
He won the presidential election held on 2 March 2008 with 71.25% of the popular vote.,They are installed On popular voters throughout all political spheres.He became Republican From July 1953 To June 1967.He was also voted To become A Republican From July 1981 To June 1988.He was voted To become Democratic From July 1982 To August 1991.,"['In 2008 he won the presidential election.', 'He won the election to be president 2 March 2008 with 71.25% of the popular vote.', 'With 71.25% of the popular vote, he won the presidential election on March 2, 2008.', 'He won the presidential election in 2008. The popular vote was 71.25%.', 'He won the election for president in 2008 with 71.25% of people voting for him.', 'On March 2, 2008, he won the presidential election with 71.25% of the popular vote.', 'He won the presidential election held on 2 March 2008 with 71.25% of the vote.', 'He won the 2008 presidential election.', 'He won the 2 March 2008 presidential election with 71.25% of the popular vote.', 'He won the presidential election with more than 70% popular vote.']",asset
The plant is considered a living fossil.,"The term is used To describe A common chemical that would be used In temperate-style terrain.The forest (ice, sunlight, And insects) is A biomarker Of A mountain since A mountain goes On And off In The rim.The term is used In The book And In The international press. All objects Under 100 meters.The idea Of A volcano is To establish The power Of The planet By taking In certain phenomena. No","['The plant is ancient.', 'The plant is like a living rock with its picture in it.', 'The plant is thought of as a living fossil.', 'Plants are living fossils.', 'The plant is considered a living fossil.', 'The plant is a living fossil.', 'The plant is a living fossil.', 'The plant is a fossil.', 'The plant is a living fossil.', 'The plan is regarded as a living fossil']",asset
"In 1990, she was the only female entertainer allowed to perform in Saudi Arabia.","Cale's Story: The adventures Of Cale, ending With The start Of The film.In 1990, she was The only female entertainer allowed To perform In Saudi Arabia.Cale's Story: The adventures Of Cale, ending With The start Of The film.","['In 1990, she was the only female performer given permission to perform in Sudia Arabia.', 'There was only one female entertainer in Saudi Arabia in 1990.', 'She was the only female entertainer allowed to perform in Saudi Arabia in 1990.', 'She was the only female allowed to perform in Saudi Arabia in 1990.', 'In 1990, she was the only woman allowed to perform in Saudi Arabia.', 'In 1990, she was the only female entertainer allowed to perform in Saudi Arabia.', 'She was the only actress allowed to perform in Saudi Arabia in 1990.', 'In 1990, she was the only woman allowed to perform in Saudi Arabia.', 'In 1990, she was the only female performer allowed to perform in Saudi Arabia.', 'In 1990 she was the only woman actor who could act in Saudi Arabia.']",asset
Orchestration Stravinsky first conceived of writing the ballet in 1913.,The first commissioned work With Stravinsky In 1913 was also To write The orchestration Stravinsky & Kruider.,"['Stravinsky first thought of writing the ballet in 1913.', 'Stravinsky wrote the ballet orchestration in 1913.', 'Orchestration Stravinsky began writing the ballet in 1913.', 'Stravinsky decided to write his ballet in 1913.', 'Stravinsky first decided to write the ballet in 1913.', 'Musician Stravinsky first thought of writing the ballet in 1913.', 'Orchestration Stravinsky first come up with writing the ballet in 1913.', 'Stravinsky first got the idea to write the ballet in 1913.', 'Orchestration Stravinsky first thought of writing the ballet in 1913.', 'Orchestration Stravinsky first thought about writing the ballet in 1913.']",asset
